35,1,-10,19,5,-8,32,-31,9,22,-5,-6,-13,-44,29,3,-11,0,-42,-21,21,-19,-3,10,-39,21,-5,-26,6,11,-11,41,-23,-13,16,3,21,34,-25,8,14,-6,36,9,-8,24,2,-16,34,-19,10,24,-12,-12,10,-36,20,10,-14,0,-17,-28,17,-10,-10,6,-28,-11,7,-15,-2,17,-25,10,-7,-16,8,14,-9,26,-15,-10,10,8,-1,28,-13,-5,8,3,15,18,-12,6,12,-8,22,9,-5,11,-2,-14,20,-9,2,11,-8,-12,11,-18,9,10,-15,-6,-3,-21,13,2,-11,7,-13,-18,10,-4,-4,12,-23,-5,8,-15,1,17,-20,12,-6,-15,14,9,-14,25,-15,-9,21,-9,16,29,-18,6,4,-17,26,5,-7,18,-3,-22,29,-17,8,17,-21,-8,4,-33,19,4,-17,14,-22,-24,13,-11,1,23,-31,-9,5,-16,11,13,0
-33,-2,-8,16,8,1,-20,33,15,18,11,-5,14,40,25,2,-2,-12,39,11,13,-22,-13,-9,33,-20,-6,-21,-12,7,7,-36,-20,-7,0,16,-22,-30,-19,11,11,9,-38,-7,-7,19,10,-2,-30,19,8,17,10,-10,-3,33,21,4,3,-12,16,29,14,-5,-8,-7,31,7,5,-15,-11,-3,29,-12,-4,-14,-8,10,11,-28,-13,-6,-2,11,4,-29,-14,-4,6,13,-18,-21,-11,9,12,5,-25,-5,-5,12,12,-2,-21,14,6,12,12,-8,-12,25,10,8,-1,-12,10,23,10,-1,-6,-9,23,12,9,-10,-13,-2,27,-5,0,-15,-11,7,15,-21,-9,-11,-7,16,1,-30,-15,-3,9,17,-23,-18,-13,10,18,4,-30,6,-1,19,18,-10,-18,27,15,11,-1,-19,10,29,18,-3,-17,-12,29,12,6,-15,-17,8,26,-1,-1,-12,-11,11,1
37,-3,-31,-2,-20,21,23,-35,-20,30,10,32,-20,-35,20,38,34,6,-39,-7,39,13,26,-22,-27,22,28,-24,-4,-31,-7,34,2,-29,-24,-18,19,24,-30,-22,-28,6,26,8,-27,2,-15,19,22,-16,-22,16,5,22,9,-20,-4,24,12,10,-9,-19,13,21,16,-4,-24,-12,20,14,12,-10,-20,4,25,-10,3,-13,-12,15,15,-27,-6,-16,-5,16,2,-26,-10,-7,1,16,-19,-20,-10,-3,11,12,-27,-6,-11,4,18,5,-26,14,-8,10,18,-4,-6,30,-1,14,18,-16,18,25,7,17,-1,-26,33,2,21,5,-20,-21,26,-18,16,-11,-34,-5,3,-34,9,-24,-30,23,-23,-28,-10,-22,2,40,-34,0,-27,-3,33,27,-16,25,-23,21,42,-10,9,31,6,28,18,-42,22,9,24,14,-19,-42,15,-13,25,-6,-30,-24,4,-16,15,-16,0
-35,-11,-29,-12,17,23,-33,22,-17,23,29,-4,2,42,9,25,13,-28,37,20,23,10,-17,-23,31,-16,21,-20,-29,2,11,-37,2,-19,-15,22,-18,-31,-15,-13,4,26,-27,-5,-21,2,19,9,-22,18,-16,13,20,-8,-3,23,-2,17,5,-14,17,18,11,16,-7,-14,22,-1,20,6,-13,-5,13,-9,15,-15,-10,6,7,-14,-1,-21,-6,8,-1,-17,-5,-21,-3,11,-11,-13,-20,-15,0,11,-15,-6,-21,3,6,8,-12,9,-15,20,10,-2,-12,13,11,21,10,-7,1,17,26,11,7,-14,15,16,25,-14,-8,-16,27,1,8,-23,-16,-5,24,-21,-17,-20,-19,10,1,-35,-27,1,-6,24,-35,-20,-12,17,20,18,-36,16,7,19,22,-6,-15,40,18,0,11,-21,25,36,11,-15,-11,-24,41,-2,-6,-14,-24,1,32,-17,-12,-5,-19,8,0
-21,18,5,17,-13,-11,10,38,24,6,-17,-2,33,14,16,-16,-2,15,26,-18,-9,-18,10,10,2,-32,-19,-6,10,-2,-22,-23,-14,11,1,-8,-31,2,-1,19,-2,-8,-13,24,14,13,-8,-5,2,23,14,-4,-1,3,18,13,3,-12,0,-1,21,-4,-3,-10,-1,2,10,-14,-7,-2,-1,6,1,-15,-3,4,0,6,-13,-10,-4,6,10,-1,-12,-7,-1,3,6,-3,-13,5,-2,3,1,-14,-11,7,-2,3,-3,-6,-1,14,3,5,-14,-2,3,10,6,4,-6,11,16,10,9,-1,-1,10,18,-7,3,-11,11,9,16,-22,-3,-16,10,1,-9,-25,-15,-3,9,-13,-25,-13,-13,10,-9,-12,-32,15,1,18,-7,1,-6,38,18,10,-3,5,26,30,20,-8,3,2,42,-4,5,-19,2,-1,16,-30,-12,-10,1,-3,-2,-32,-16,-2,-2,-1,0
-19,-22,15,0,1,-19,-36,4,9,-19,-15,-8,-14,30,-12,-18,-16,10,14,29,-20,0,-5,14,25,8,-12,14,15,10,24,-9,3,15,7,-4,8,-28,16,10,9,-5,-10,-25,14,-3,6,-7,-22,-11,6,-10,-3,-6,-20,5,-4,-10,-3,-3,-12,17,-6,-6,-8,3,5,21,-10,-2,-7,8,15,14,-6,3,2,14,17,-1,-3,4,13,7,16,-2,-1,6,9,2,13,-14,1,7,12,-5,-1,-19,8,3,5,-12,-10,-20,11,3,-4,-9,-25,-11,10,-5,-10,-9,-26,8,4,-13,-14,3,-18,22,-8,-14,-4,10,6,27,-12,-5,8,17,29,22,-17,9,14,7,39,-3,-6,18,11,-8,22,-31,14,14,-2,-16,-10,-41,20,0,-6,-7,-41,-21,13,-16,-6,6,-40,23,-9,-23,-3,6,-2,43,-21,-7,3,7,15,36,-16,3,2,3,0
-29,16,-15,3,6,4,2,39,-8,15,4,-6,37,23,8,15,-6,-11,38,-16,19,2,-9,-2,11,-35,14,-6,-6,6,-21,-33,8,-17,2,8,-34,-8,-6,-18,5,2,-28,17,-17,-11,4,-5,-7,33,-21,9,1,-6,17,26,-7,21,-2,-2,25,6,8,21,-1,3,20,-13,17,8,0,3,7,-23,18,-9,2,1,-5,-18,11,-17,0,-3,-11,-12,0,-16,-4,-4,-16,-2,-12,-14,-5,-2,-15,6,-13,0,-3,7,-9,14,-16,12,1,8,1,19,-3,16,8,3,14,15,8,14,6,-8,21,4,16,4,-2,-10,22,-9,15,-5,-10,-9,9,-27,8,-10,-14,7,-14,-25,-4,-7,-6,16,-29,-6,-9,-4,8,13,-30,21,-15,0,17,-1,-1,35,-9,11,7,-15,30,22,4,16,-8,-14,31,-10,11,8,-16,0,22,-20,13,1,-13,5,0
-13,-32,-17,-3,-1,-5,-38,-13,-17,11,-3,-4,-35,26,3,20,-7,0,-2,44,13,14,-2,9,30,30,21,1,4,8,38,-2,11,-14,4,2,26,-27,1,-18,5,-3,-3,-36,-13,-16,-2,-8,-17,-24,-19,-12,-4,0,-28,-4,-19,7,-3,3,-23,14,-10,18,1,4,-9,24,7,19,1,-1,7,24,17,10,0,-2,18,15,23,-3,-4,-2,17,7,16,-7,-4,-1,19,-5,9,-18,-4,1,12,-16,-8,-14,3,6,2,-17,-13,-12,5,4,-7,-16,-14,4,9,-1,-19,-11,-11,15,4,-11,-21,0,0,13,-4,-12,-20,14,4,12,-13,-4,-8,26,7,5,-14,6,15,28,12,-3,-6,17,35,11,9,-9,10,16,35,-16,4,-13,20,4,8,-38,-9,-13,12,-15,-25,-33,-15,-2,-3,-20,-36,-2,-12,10,-16,-8,-28,14,-4,14,-14,0,0
-33,-8,13,7,2,8,-35,24,20,-3,7,3,-2,41,7,-16,9,-4,33,26,-6,-17,1,-8,40,-7,-17,-10,-5,-5,22,-32,-19,3,-7,1,-8,-35,-12,14,-2,8,-30,-20,2,19,1,6,-34,4,15,12,4,4,-19,24,16,1,5,-1,2,30,13,-14,1,-2,20,22,1,-21,1,-4,24,5,-11,-15,0,-3,20,-10,-15,-5,-1,-2,17,-16,-18,1,-2,-3,3,-22,-11,12,-5,-1,-7,-16,0,13,-6,1,-20,-10,10,12,-1,8,-18,0,11,4,1,7,-14,12,10,-7,8,7,-8,21,7,-10,13,-1,10,23,-4,-10,7,-13,20,13,-4,-8,-4,-13,32,-4,-10,-6,-15,-10,17,-28,-10,5,-16,7,-9,-32,-4,10,-5,17,-34,-16,6,12,11,15,-33,15,14,7,18,-1,-9,37,11,-7,12,-14,8,29,5,-9,2,-13,0
-7,31,3,15,-7,-1,29,30,19,6,-7,3,38,-6,17,-7,3,8,18,-34,4,-18,9,4,-14,-37,-15,-19,7,-5,-33,-15,-23,-8,2,-9,-31,14,-21,12,-7,-6,-11,28,-9,24,-9,2,13,30,17,25,-5,8,24,9,27,7,4,8,22,-9,22,-13,9,2,10,-18,7,-27,4,-6,-4,-20,-16,-20,-1,-5,-12,-13,-26,-6,-6,0,-13,-10,-28,1,-6,3,-14,-2,-15,17,1,8,-9,10,8,21,6,6,-7,14,19,11,7,-2,1,17,19,-1,0,-8,16,16,10,-16,-9,-8,23,3,-6,-13,-14,1,22,-16,-11,-6,-6,16,8,-33,-9,0,8,15,-21,-26,0,5,18,2,-41,-1,-1,5,12,-15,-29,31,-1,6,-5,-18,8,43,6,7,-20,-6,40,22,12,2,-15,12,34,-21,9,-9,4,18,19,-31,2,-11,11,13,1
-1,-26,-15,10,1,1,-28,-18,-2,24,2,1,-29,12,14,19,2,-1,-9,31,27,-2,1,-3,18,26,16,-20,-3,-3,31,6,-5,-29,-2,1,24,-16,-26,-17,2,3,3,-28,-30,6,3,2,-14,-21,-18,27,1,-5,-25,-4,14,32,-4,-4,-18,11,29,14,-6,1,-5,20,28,-13,-2,7,8,18,11,-29,3,6,15,9,-13,-27,9,2,17,5,-23,-19,9,-3,17,-7,-29,4,3,-10,11,-16,-17,25,-8,-11,-2,-19,9,25,-14,-1,-15,-17,20,15,-9,12,-24,-3,22,-10,2,18,-21,13,7,-19,15,11,-8,31,-6,-19,19,-8,16,27,-17,-2,8,-19,39,9,-10,5,-15,-21,34,-22,-2,8,-25,-4,3,-46,1,10,-16,20,-37,-28,3,2,10,25,-46,16,7,-1,27,4,-11,41,3,-5,16,-17,10,37,1,-4,5,-19,1
-33,4,11,-2,-2,-19,-19,31,5,-9,-16,-11,17,35,-7,-11,-16,10,39,10,-11,-1,-5,17,31,-22,-6,11,8,12,5,-37,3,12,14,3,-23,-27,10,5,7,-7,-35,-6,8,-3,6,-9,-27,19,4,-9,-3,-7,-7,31,-3,-9,-8,-4,14,28,-6,-6,-9,2,28,9,-10,-2,-2,7,27,-10,-8,5,2,8,13,-22,-4,9,3,1,6,-27,0,11,5,2,-11,-23,9,9,2,0,-23,-9,13,1,-2,-2,-25,7,11,-9,-4,-1,-15,20,1,-17,-1,3,1,27,-12,-15,4,3,15,21,-20,-5,9,-4,28,9,-17,12,2,-11,27,-14,-2,21,-7,-10,14,-36,16,22,-15,0,-18,-34,27,-2,-10,15,-38,-8,14,-23,8,20,-34,27,-9,-27,21,5,-1,41,-26,-8,16,-16,30,26,-19,15,-5,-24,34,7,-9,21,-12,-16,1
28,6,-4,4,-9,0,23,-22,3,5,-8,8,-6,-34,8,0,2,10,-29,-20,4,-6,10,6,-32,11,-4,-9,10,-3,-16,34,-8,-3,5,-10,14,31,-6,7,-3,-12,33,11,-1,11,-11,-4,32,-17,8,6,-11,5,11,-34,9,-3,-5,12,-20,-31,6,-10,5,12,-32,-8,-6,-12,11,7,-28,18,-12,-3,12,-5,-8,34,-10,5,5,-11,7,31,-8,11,1,-13,28,16,3,14,-8,-9,30,-5,11,5,-13,0,16,-25,12,-4,-9,9,-6,-27,3,-11,2,14,-24,-15,-4,-12,9,9,-24,7,-12,-3,12,-2,-12,20,-9,6,7,-8,6,19,-1,12,-2,-11,17,12,7,7,-8,-5,17,-6,11,0,-8,1,10,-14,4,-8,-4,8,-4,-16,-4,-8,2,7,-15,-6,-9,-1,8,2,-13,3,-5,7,5,-3,-9,9,-1,7,2,-5,0
-16,-26,-11,28,2,1,-35,-7,8,33,5,-2,-32,15,26,27,4,-7,-18,40,35,0,7,-11,8,37,34,-16,-7,-6,26,27,22,-33,-12,-3,36,8,4,-37,-11,2,36,-14,-20,-32,-10,7,20,-28,-33,-21,-1,15,3,-35,-37,1,5,16,-11,-30,-35,16,8,8,-24,-21,-18,33,10,1,-31,-5,2,36,12,-5,-27,9,13,31,8,-9,-25,18,25,22,4,-9,-11,25,30,8,-1,-11,2,29,31,-9,-4,-7,13,18,22,-14,-11,-3,20,10,9,-16,-8,0,16,-1,1,-18,-4,4,17,-8,-7,-15,-2,3,6,-15,-6,-9,0,6,0,-18,-7,-3,-3,6,-9,-12,-9,-5,4,5,-8,-7,-15,-3,3,6,-14,-1,-14,4,7,4,-10,6,-13,14,8,-1,-5,10,-4,20,10,-9,0,9,8,19,4,-9,3,5,16,15,-1,-8,0
-26,-23,-21,-9,-8,4,-45,2,-27,11,-4,10,-35,36,-15,29,5,14,-1,46,6,30,13,7,28,32,21,20,12,-7,43,11,32,6,7,-14,42,-14,33,-16,-2,-16,22,-36,19,-26,-15,-10,-2,-41,-4,-33,-16,-1,-20,-31,-19,-30,-12,10,-36,-13,-29,-8,-6,14,-32,5,-35,4,6,12,-22,24,-21,21,12,9,-8,28,-5,27,11,1,2,29,1,23,11,-3,17,23,15,22,9,-9,23,9,19,8,3,-10,22,0,22,0,-3,-7,16,-13,12,-9,-4,-6,5,-17,7,-12,-5,-2,-4,-18,-1,-11,-7,-1,-8,-13,-1,-13,-8,3,-12,-5,-5,-12,-6,4,-12,-1,-11,-11,-2,8,-15,8,-19,0,0,10,-8,13,-18,7,7,8,0,16,-12,20,14,1,7,9,5,26,8,-7,14,8,22,13,3,-9,10,2,22,9,-2,-9,0
-31,5,-9,13,-8,3,-17,28,8,16,-4,6,14,32,18,3,4,8,42,13,16,-14,10,4,32,-20,-2,-19,7,-5,4,-41,-19,-9,5,-9,-23,-32,-20,7,1,-10,-36,-6,-6,18,-9,-8,-33,23,7,16,-12,4,-3,43,19,6,-7,10,29,30,16,-10,3,13,40,2,5,-17,9,7,31,-25,-11,-13,14,-2,1,-37,-15,-1,6,-12,-10,-33,-13,4,1,-13,-30,-16,-4,11,-10,-11,-30,11,3,10,-14,0,-14,26,7,5,-8,7,5,24,7,-1,-1,10,21,7,1,-8,9,8,20,-8,4,-6,5,-4,9,-13,-1,-2,4,-6,-4,-11,-3,0,-3,-6,-5,-7,-3,1,-3,-2,-6,-2,-3,2,-3,4,-7,-4,-3,6,2,-1,-13,1,2,6,1,-5,-14,15,1,3,-2,1,5,15,2,-3,-2,4,13,10,4,-5,-2,4,0
42,7,4,-7,-9,12,33,-35,-5,-12,8,15,-15,-51,-15,-2,19,1,-50,-16,-14,10,12,-17,-37,31,-1,17,-9,-17,1,46,13,15,-19,-4,36,28,18,-2,-14,13,40,-9,14,-16,3,19,19,-33,-4,-19,14,8,-14,-33,-15,-9,17,-6,-30,-10,-16,2,5,-13,-25,13,-9,14,-6,-10,-8,27,3,14,-12,-4,14,23,11,6,-10,6,19,16,15,-1,-5,8,18,0,13,-10,1,3,7,-12,6,-10,5,1,3,-13,-6,-11,1,2,-5,-10,-11,-6,3,1,-10,-3,-7,-1,3,2,-8,-2,-10,11,5,-1,-9,4,-5,13,1,-9,-4,13,6,17,-7,-9,7,17,20,6,-14,1,20,5,17,-13,-7,13,19,-14,-1,-27,6,17,3,-25,-24,-17,17,3,-22,-16,-28,14,12,-14,-24,8,-4,30,-6,-15,-18,18,12,23,-12,-12,0
-30,-18,5,8,8,11,-38,20,12,-2,14,-2,-1,42,8,-11,3,-15,39,20,-6,-6,-11,-12,37,-20,-11,-8,-20,3,8,-41,-13,6,-9,17,-27,-31,-4,14,8,16,-40,4,9,10,20,3,-21,26,17,0,9,-10,7,27,13,-11,-4,-13,24,16,-6,-19,-10,-6,22,-10,-10,-11,-10,5,7,-21,-14,2,-2,10,-9,-19,-7,15,7,7,-15,-13,-2,11,6,4,-19,5,6,7,6,-2,-7,14,9,4,3,-5,2,10,11,-5,-1,-2,8,5,5,-8,-1,0,6,2,-3,-13,-1,-2,10,1,-12,-5,-3,-3,6,-4,-11,0,-5,-2,-2,-11,-11,6,-5,8,-9,-13,-1,19,5,11,-16,3,15,15,14,1,-11,15,19,-7,9,-10,7,21,5,-23,-3,-17,23,4,-18,-17,-14,-5,16,-13,-22,4,-12,8,8,-19,-14,18,-6,12,0
39,10,-4,5,10,-10,41,-20,-5,13,-1,-14,15,-49,1,13,-13,-14,-20,-45,9,9,-18,-1,-42,-22,18,2,-12,11,-46,9,11,-6,-5,17,-31,30,8,-17,7,15,-11,38,-4,-23,14,9,12,37,-19,-12,14,-1,30,22,-21,1,8,-11,34,1,-16,7,3,-12,29,-12,-9,20,-2,-8,13,-24,-2,17,-7,-5,3,-28,10,15,-6,-3,-6,-25,10,11,-6,-2,-16,-16,13,6,-4,2,-19,-7,13,-5,-4,3,-19,1,9,-7,-4,3,-11,10,7,-8,-2,5,-8,12,2,-14,-1,6,-5,12,-5,-16,2,9,-2,15,-12,-11,6,9,6,14,-15,-8,13,4,16,12,-19,3,15,-6,19,4,-18,14,11,-14,17,-10,-9,22,-1,-18,13,-19,11,25,-11,-13,-3,-24,27,11,-20,-2,-20,-17,25,-8,-15,11,-24,-8,16,-18,-8,16,0
4,38,12,-5,-6,-4,38,21,8,-14,-7,3,40,-19,-8,-22,3,7,12,-45,-24,-10,10,4,-26,-31,-18,13,4,-4,-44,3,-3,20,2,-13,-29,34,18,18,-10,-9,2,36,23,4,-9,1,25,21,18,-16,-2,5,33,-1,0,-24,3,6,23,-19,-17,-19,4,2,-1,-26,-25,1,4,-4,-17,-20,-13,21,-3,-2,-21,-3,4,22,-4,2,-17,3,11,17,-2,4,-11,14,19,5,1,3,0,13,15,-8,6,2,7,10,4,-13,3,-6,12,5,-7,-14,-3,-6,11,-1,-12,-4,-9,-3,11,-3,-7,8,-10,6,11,-10,0,5,-3,16,1,-19,4,5,11,12,-11,-17,-2,-1,17,0,-22,-1,-2,0,8,-15,-20,17,1,9,-8,-16,1,32,11,4,-22,-7,28,20,10,-7,-17,15,33,-12,-4,-14,2,22,19,-22,-7,-11,12,15,1
-12,31,-11,6,15,-1,25,33,-1,17,9,-12,41,-4,15,8,-5,-13,23,-32,13,-6,-8,-5,-11,-38,1,-13,-8,-5,-34,-13,-10,-7,-4,1,-34,17,-16,0,-2,5,-9,31,-4,10,-2,7,14,28,4,9,1,9,30,6,12,4,6,4,26,-12,5,-4,15,-7,11,-22,3,-2,6,-11,-11,-16,-4,-1,-3,-6,-24,-9,-4,-4,-10,-1,-19,2,-4,-3,-6,-2,-16,12,-3,-1,-7,7,-6,19,-7,-1,0,10,7,15,0,2,6,11,20,12,-2,11,13,2,18,-3,8,6,8,-2,16,-13,11,1,5,-9,0,-21,9,-10,-2,-9,-16,-21,-3,-16,-8,-9,-30,-4,-16,-9,-17,-2,-24,23,-20,10,-13,11,3,33,-4,25,-2,19,31,19,17,15,18,14,35,-15,22,-7,24,-12,9,-34,6,-18,2,-27,-9,-31,-5,-19,-9,-22,0
-35,5,2,6,5,-7,-13,39,4,1,-9,-10,25,35,5,0,-12,1,41,-2,6,-1,-4,12,20,-30,4,-5,5,7,-14,-34,0,-5,10,-1,-32,-14,-8,-5,4,-7,-29,13,-12,2,-3,-9,-10,28,-4,10,-6,-3,14,24,5,11,-5,5,22,8,11,5,0,3,19,-8,12,-6,0,0,8,-22,1,-14,3,1,-10,-22,-10,-6,2,1,-18,-16,-12,-1,3,0,-20,-2,-8,5,4,0,-15,12,-1,11,3,-2,-1,18,3,6,-4,-2,8,15,5,3,-6,-1,22,8,6,-4,-9,4,25,-6,4,-5,-6,11,12,-21,0,-4,4,12,-9,-24,2,-4,13,2,-25,-15,-9,-9,10,-10,-27,15,-11,-3,-4,-16,-5,35,-5,9,-16,-7,27,24,6,10,-16,13,39,-7,16,1,1,17,14,-32,7,-15,16,9,-3,-29,-2,-16,14,-2,0
-29,-19,-7,4,-9,6,-39,17,4,10,-4,11,-9,40,10,1,5,9,23,36,8,-4,13,4,38,7,-2,-6,16,-5,34,-25,-4,-8,6,-13,5,-35,-6,1,-5,-15,-21,-32,-6,3,-13,-9,-29,-10,0,6,-15,-2,-28,12,4,2,-12,12,-10,27,5,0,4,11,2,26,-3,1,12,14,20,16,1,-1,13,-1,28,-1,5,-1,7,-13,22,-7,2,0,5,-10,15,-17,2,-4,-3,-10,0,-24,-2,-7,-8,-3,-15,-20,-8,-4,-7,0,-23,-10,-9,1,-5,3,-26,9,-9,10,2,5,-14,23,3,14,1,1,3,29,12,8,0,4,23,23,17,-4,2,4,38,4,10,-15,9,3,31,-26,-6,-20,11,-4,0,-38,-18,-6,5,-12,-33,-28,-19,11,-8,-15,-40,9,0,24,-16,-4,-17,34,16,11,-13,14,2,34,19,2,-5,17,0
-32,10,12,-12,8,-15,-23,38,0,-24,-7,-19,11,42,-15,-13,-17,-7,34,25,-17,-2,-17,7,41,-2,-13,11,-3,13,33,-25,-4,16,4,10,9,-42,8,16,9,10,-15,-38,14,8,9,2,-33,-23,16,-2,8,-3,-38,-2,10,-8,5,-5,-32,17,5,-11,2,-4,-15,31,-3,-10,0,-5,3,33,-7,-8,-1,-5,17,24,-6,-4,-3,-4,21,18,-8,-2,-3,-3,28,3,-7,2,-8,-1,22,-8,-5,3,-5,1,13,-15,-5,5,-3,8,5,-21,-2,8,-2,9,-3,-14,-1,7,3,5,-8,-14,4,9,8,4,-9,-8,7,8,9,-3,-12,-3,13,2,4,-10,-12,2,12,-9,-9,-9,-13,10,8,-15,-10,-7,-6,15,-5,-16,-13,6,2,17,-14,-9,-6,9,14,11,-17,4,3,12,16,5,-10,13,10,1,16,-2,-4,13,8,-2,0
-30,20,-2,-22,-6,12,-6,47,-21,-17,8,17,28,41,-29,3,18,7,45,17,-17,18,16,-5,48,-13,-5,16,10,-13,28,-43,10,20,-5,-16,3,-48,15,6,-11,-14,-22,-40,14,-1,-13,-3,-38,-19,9,-9,-9,6,-41,0,5,-7,-5,8,-32,22,-1,-8,1,9,-17,37,0,-13,5,7,4,35,-6,-7,7,2,19,27,-6,-4,5,-1,20,19,-5,0,1,-1,30,4,-10,1,2,-2,24,-13,-9,12,2,-2,12,-19,-3,13,-1,0,3,-19,1,11,3,2,-7,-13,9,8,3,0,-11,-10,15,6,2,-4,-7,-3,13,-4,-1,-6,-3,6,8,-20,-2,-10,-3,2,-2,-22,-10,-3,-5,-3,-14,-12,-11,3,-5,-1,-22,-3,-10,10,-15,2,-16,16,-1,19,-8,11,0,18,9,12,-2,14,13,16,14,1,3,12,16,12,14,-3,0
-18,-21,-15,-2,-9,-6,-37,-9,-12,9,-16,-1,-37,24,-9,17,-12,11,-10,39,9,12,4,15,15,40,8,4,11,10,34,22,9,-2,15,2,40,-5,4,-7,10,-9,34,-26,3,-7,5,-14,13,-36,5,-5,-3,-9,-10,-33,1,-4,-7,-4,-24,-26,0,-5,-7,-2,-35,-6,-6,-5,-6,3,-29,15,-11,-3,-1,4,-16,25,-9,1,1,3,-9,25,-8,3,0,3,8,25,-3,11,1,1,17,18,3,13,1,3,19,5,8,7,-1,3,18,-4,14,5,2,7,7,-10,10,-6,4,4,1,-9,6,-13,8,3,-1,-8,-6,-14,9,-6,-1,-5,-11,-11,7,-10,-1,-7,-16,-2,-2,-14,-2,-8,-13,12,-11,-11,-3,-7,0,18,-16,-5,-9,-3,14,11,-14,8,-14,4,13,1,-6,15,-7,11,9,-11,8,14,-2,11,3,-9,9,8,0
29,23,8,10,-8,5,45,-16,14,-2,0,12,8,-48,9,-10,13,10,-33,-36,-5,-15,14,-5,-47,-1,-24,-6,2,-9,-26,38,-17,10,-10,-13,11,43,-2,17,-13,1,36,23,14,18,-8,7,37,-11,20,5,2,10,14,-29,18,-10,9,5,-8,-30,4,-17,5,-3,-26,-17,-15,-14,2,-5,-27,5,-18,-2,-1,-5,-16,21,-13,12,-2,-5,-7,23,-10,13,-2,-2,8,19,1,15,-4,-3,17,10,13,8,-4,-2,15,-4,12,2,-1,2,13,-11,9,-7,-3,5,3,-16,2,-8,1,9,-5,-13,1,-11,8,5,-15,-12,-9,-12,11,-2,-19,3,-14,-4,5,-13,-16,22,-14,10,-8,-15,6,24,-3,18,-17,-3,23,11,13,17,-13,15,28,-10,23,-3,2,19,10,-27,14,-24,17,7,-17,-22,-11,-23,14,-11,-26,-14,-21,-13,10,-16,1
-34,-14,-1,-10,-8,7,-35,24,-12,-4,0,11,1,46,-13,8,11,5,37,27,-5,16,10,-8,43,-12,10,13,1,-11,18,-39,15,2,-10,-8,-17,-39,11,-12,-12,0,-36,-14,1,-14,-4,9,-35,16,-14,-10,3,8,-12,35,-15,3,9,5,15,33,-10,14,8,-3,31,12,5,12,4,-6,31,-12,13,6,-1,-6,15,-28,11,-3,-3,-5,2,-31,8,-7,-4,-3,-18,-20,-3,-5,-4,0,-28,-3,-6,-1,-4,5,-19,14,-1,3,-2,4,-3,22,5,1,2,5,10,20,3,-2,6,6,20,7,-3,-5,8,-1,20,-6,-7,-2,7,-7,7,-18,-11,5,-2,-10,-6,-17,-3,15,-9,-5,-17,-8,11,12,-13,3,-18,5,17,-4,-7,12,-11,17,6,-18,7,13,9,15,-11,-18,13,1,15,4,-20,0,8,-11,13,-2,-16,9,2,-12,1
-29,-17,-14,5,-2,6,-43,8,-10,15,0,6,-28,36,2,21,9,3,-1,48,16,12,4,-2,26,38,20,2,1,-7,45,15,16,-10,1,-3,43,-14,5,-18,-6,-2,29,-32,-4,-16,-6,2,8,-44,-14,-13,-2,3,-14,-37,-15,-2,1,7,-33,-24,-14,5,1,1,-38,-3,-9,9,2,2,-32,16,-3,13,2,0,-17,28,4,10,4,-2,-9,28,5,7,3,-2,8,26,5,4,5,-2,18,17,6,0,5,-2,23,5,5,-2,4,-6,17,-6,3,-2,-2,-7,10,-9,5,-2,-3,-6,2,-9,5,-3,-9,-5,-2,-11,3,-7,-10,-3,-3,-1,3,-8,-13,7,-1,-4,-5,-8,-1,13,-1,-3,-11,-6,4,15,2,-2,-10,0,14,14,-7,-6,-11,9,19,-3,-9,-3,-3,12,12,-11,-10,7,8,12,-3,-16,-5,9,10,7,-4,-11,1
34,1,-16,4,5,-16,28,-27,-15,21,-1,-20,3,-44,3,26,-14,-11,-25,-40,21,18,-24,1,-39,-14,29,-1,-28,11,-39,17,26,-16,-14,21,-24,37,14,-31,3,28,-5,41,-4,-26,18,25,16,32,-19,-18,29,12,33,16,-27,-7,26,-3,34,-1,-26,10,22,-19,28,-21,-18,21,8,-24,10,-31,-4,27,-3,-26,-7,-29,8,24,-11,-20,-13,-24,16,19,-19,-15,-23,-11,24,9,-24,-9,-24,1,23,-3,-23,5,-17,14,17,-14,-16,12,-5,16,6,-20,-10,20,6,13,-5,-18,1,26,15,2,-15,-12,5,24,13,-4,-17,-3,15,13,6,-6,-13,2,23,7,1,-8,-7,7,21,-4,-5,-1,-1,8,16,-17,-8,4,5,11,4,-23,3,7,3,4,-10,-23,9,7,6,0,-23,-13,9,2,6,-3,-23,-3,9,-4,4,-6,-19,8,0
18,29,-5,-16,-10,15,41,11,-16,-17,3,23,41,-21,-24,-5,19,20,18,-45,-22,8,30,7,-11,-46,-16,24,29,-14,-34,-34,3,31,15,-26,-46,-9,18,29,-2,-32,-43,20,27,13,-19,-26,-25,37,31,-4,-29,-13,-2,43,24,-18,-30,4,20,35,13,-27,-23,20,33,21,1,-29,-11,27,38,1,-11,-23,3,28,29,-24,-20,-19,21,24,22,-19,-23,-11,20,15,5,-27,-24,5,25,-1,-10,-30,-16,7,22,-9,-23,-17,-17,18,15,-20,-26,-2,-3,18,2,-20,-15,12,6,22,-11,-18,-12,16,11,18,-13,-13,3,14,20,13,-16,-1,10,9,21,1,-14,6,10,3,21,-9,-7,9,6,-5,14,-18,-3,12,-3,-5,5,-26,4,9,-2,-3,-11,-22,6,7,-5,5,-23,-14,10,2,-2,6,-23,3,6,-3,2,5,-19,9,4,-3,0
